ref_animal_ID,ref_treatment,ref_implantation,ref_behaviour_test,ref_age,ref_sex,ref_hindpaw,ref_day_number,ref_experiment_length,ref_trial_number,ref_response,rep_average
CFA09,CFA,no,von Frey,12,F,contra,day1,acute,1,20.2,10.73333333
CFA09,CFA,no,von Frey,12,F,contra,day1,acute,2,6.9,
CFA09,CFA,no,von Frey,12,F,contra,day1,acute,3,5.1,
CFA09,CFA,no,von Frey,12,F,contra,day3,acute,1,6.2,12.16666667
CFA09,CFA,no,von Frey,12,F,contra,day3,acute,2,9.9,
CFA09,CFA,no,von Frey,12,F,contra,day3,acute,3,20.4,
CFA09,CFA,no,von Frey,12,F,ipisi,pre,acute,1,7.6,17.36666667
CFA09,CFA,no,von Frey,12,F,ipisi,pre,acute,2,31.1,
CFA09,CFA,no,von Frey,12,F,ipisi,pre,acute,3,13.4,
CFA09,CFA,no,von Frey,12,F,ipisi,day1,acute,1,7.1,8.066666667
CFA09,CFA,no,von Frey,12,F,ipisi,day1,acute,2,6.3,
CFA09,CFA,no,von Frey,12,F,ipisi,day1,acute,3,10.8,
CFA09,CFA,no,von Frey,12,F,ipisi,day3,acute,1,2.3,4.9
CFA09,CFA,no,von Frey,12,F,ipisi,day3,acute,2,3.8,
CFA09,CFA,no,von Frey,12,F,ipisi,day3,acute,3,8.6,
CFA09,CFA,no,Hargreaves,12,F,contra,pre,acute,1,14.3,13.63333333
CFA09,CFA,no,Hargreaves,12,F,contra,pre,acute,2,7.6,
CFA09,CFA,no,Hargreaves,12,F,contra,pre,acute,3,19,
CFA09,CFA,no,Hargreaves,12,F,contra,day1,acute,1,10.5,9.466666667
CFA09,CFA,no,Hargreaves,12,F,contra,day1,acute,2,7.4,
CFA09,CFA,no,Hargreaves,12,F,contra,day1,acute,3,10.5,
CFA09,CFA,no,Hargreaves,12,F,contra,day3,acute,1,6.6,7.5
CFA09,CFA,no,Hargreaves,12,F,contra,day3,acute,2,8.3,
CFA09,CFA,no,Hargreaves,12,F,contra,day3,acute,3,7.6,
CFA09,CFA,no,Hargreaves,12,F,ipisi,pre,acute,1,8.7,11.73333333
CFA09,CFA,no,Hargreaves,12,F,ipisi,pre,acute,2,15.2,
CFA09,CFA,no,Hargreaves,12,F,ipisi,pre,acute,3,11.3,
CFA09,CFA,no,Hargreaves,12,F,ipisi,day1,acute,1,6.9,6.5
CFA09,CFA,no,Hargreaves,12,F,ipisi,day1,acute,2,5.4,
CFA09,CFA,no,Hargreaves,12,F,ipisi,day1,acute,3,7.2,
CFA09,CFA,no,Hargreaves,12,F,ipisi,day3,acute,1,3.2,4.666666667
CFA09,CFA,no,Hargreaves,12,F,ipisi,day3,acute,2,4.3,
CFA09,CFA,no,Hargreaves,12,F,ipisi,day3,acute,3,6.5,
CFA10,CFA,no,von Frey,13,M,contra,pre,acute,1,47.7,36.63333333
CFA10,CFA,no,von Frey,13,M,contra,pre,acute,2,38.5,
CFA10,CFA,no,von Frey,13,M,contra,pre,acute,3,23.7,
CFA10,CFA,no,von Frey,13,M,contra,day1,acute,1,56.3,46.1
CFA10,CFA,no,von Frey,13,M,contra,day1,acute,2,44,
CFA10,CFA,no,von Frey,13,M,contra,day1,acute,3,38,
CFA10,CFA,no,von Frey,13,M,contra,day3,acute,1,50.5,38.5
CFA10,CFA,no,von Frey,13,M,contra,day3,acute,2,24.6,
CFA10,CFA,no,von Frey,13,M,contra,day3,acute,3,40.4,
CFA10,CFA,no,von Frey,13,M,ipisi,pre,acute,1,27.1,24.3
CFA10,CFA,no,von Frey,13,M,ipisi,pre,acute,2,21.7,
CFA10,CFA,no,von Frey,13,M,ipisi,pre,acute,3,24.1,
CFA10,CFA,no,von Frey,13,M,ipisi,day1,acute,1,4.8,9.3
CFA10,CFA,no,von Frey,13,M,ipisi,day1,acute,2,11.1,
CFA10,CFA,no,von Frey,13,M,ipisi,day1,acute,3,12,
CFA10,CFA,no,von Frey,13,M,ipisi,day3,acute,1,9.4,4.266666667
CFA10,CFA,no,von Frey,13,M,ipisi,day3,acute,2,0.1,
CFA10,CFA,no,von Frey,13,M,ipisi,day3,acute,3,3.3,
CFA10,CFA,no,Hargreaves,13,M,contra,pre,acute,1,16.9,16.7
CFA10,CFA,no,Hargreaves,13,M,contra,pre,acute,2,13.4,
CFA10,CFA,no,Hargreaves,13,M,contra,pre,acute,3,19.8,
CFA10,CFA,no,Hargreaves,13,M,contra,day1,acute,1,16.1,12.83333333
CFA10,CFA,no,Hargreaves,13,M,contra,day1,acute,2,15.1,
CFA10,CFA,no,Hargreaves,13,M,contra,day1,acute,3,7.3,
CFA10,CFA,no,Hargreaves,13,M,contra,day3,acute,1,7.1,7.966666667
CFA10,CFA,no,Hargreaves,13,M,contra,day3,acute,2,7.5,
CFA10,CFA,no,Hargreaves,13,M,contra,day3,acute,3,9.3,
CFA10,CFA,no,Hargreaves,13,M,ipisi,pre,acute,1,10.8,14.93333333
CFA10,CFA,no,Hargreaves,13,M,ipisi,pre,acute,2,15.2,
CFA10,CFA,no,Hargreaves,13,M,ipisi,pre,acute,3,18.8,
CFA10,CFA,no,Hargreaves,13,M,ipisi,day1,acute,1,6.7,6.833333333
CFA10,CFA,no,Hargreaves,13,M,ipisi,day1,acute,2,8.5,
CFA10,CFA,no,Hargreaves,13,M,ipisi,day1,acute,3,5.3,
CFA10,CFA,no,Hargreaves,13,M,ipisi,day3,acute,1,5.3,6.666666667
CFA10,CFA,no,Hargreaves,13,M,ipisi,day3,acute,2,6.6,
CFA10,CFA,no,Hargreaves,13,M,ipisi,day3,acute,3,8.1,
CFA11,CFA,no,von Frey,13,M,contra,pre,acute,1,41,29.46666667
CFA11,CFA,no,von Frey,13,M,contra,pre,acute,2,28.1,
CFA11,CFA,no,von Frey,13,M,contra,pre,acute,3,19.3,
CFA11,CFA,no,von Frey,13,M,contra,day1,acute,1,48,31.93333333
CFA11,CFA,no,von Frey,13,M,contra,day1,acute,2,21,
CFA11,CFA,no,von Frey,13,M,contra,day1,acute,3,26.8,
CFA11,CFA,no,von Frey,13,M,contra,day3,acute,1,23.1,31.03333333
CFA11,CFA,no,von Frey,13,M,contra,day3,acute,2,26.9,
CFA11,CFA,no,von Frey,13,M,contra,day3,acute,3,43.1,
CFA11,CFA,no,von Frey,13,M,ipisi,pre,acute,1,46.6,27.76666667
CFA11,CFA,no,von Frey,13,M,ipisi,pre,acute,2,22.9,
CFA11,CFA,no,von Frey,13,M,ipisi,pre,acute,3,13.8,
CFA11,CFA,no,von Frey,13,M,ipisi,day1,acute,1,11.2,11.93333333
CFA11,CFA,no,von Frey,13,M,ipisi,day1,acute,2,11.2,
CFA11,CFA,no,von Frey,13,M,ipisi,day1,acute,3,13.4,
CFA11,CFA,no,von Frey,13,M,ipisi,day3,acute,1,1.6,2.3
CFA11,CFA,no,von Frey,13,M,ipisi,day3,acute,2,5.1,
CFA11,CFA,no,von Frey,13,M,ipisi,day3,acute,3,0.2,
CFA11,CFA,no,Hargreaves,13,M,contra,pre,acute,1,9,9.633333333
CFA11,CFA,no,Hargreaves,13,M,contra,pre,acute,2,10,
CFA11,CFA,no,Hargreaves,13,M,contra,pre,acute,3,9.9,
CFA11,CFA,no,Hargreaves,13,M,contra,day1,acute,1,15.8,11.06666667
CFA11,CFA,no,Hargreaves,13,M,contra,day1,acute,2,9.1,
CFA11,CFA,no,Hargreaves,13,M,contra,day1,acute,3,8.3,
CFA11,CFA,no,Hargreaves,13,M,contra,day3,acute,1,9.5,8.966666667
CFA11,CFA,no,Hargreaves,13,M,contra,day3,acute,2,9.8,
CFA11,CFA,no,Hargreaves,13,M,contra,day3,acute,3,7.6,
CFA11,CFA,no,Hargreaves,13,M,ipisi,pre,acute,1,11.7,18.53333333
CFA11,CFA,no,Hargreaves,13,M,ipisi,pre,acute,2,22.7,
CFA11,CFA,no,Hargreaves,13,M,ipisi,pre,acute,3,21.2,
CFA11,CFA,no,Hargreaves,13,M,ipisi,day1,acute,1,4.7,5.1
CFA11,CFA,no,Hargreaves,13,M,ipisi,day1,acute,2,5.8,
CFA11,CFA,no,Hargreaves,13,M,ipisi,day1,acute,3,4.8,
CFA11,CFA,no,Hargreaves,13,M,ipisi,day3,acute,1,6,6.566666667
CFA11,CFA,no,Hargreaves,13,M,ipisi,day3,acute,2,6,
CFA11,CFA,no,Hargreaves,13,M,ipisi,day3,acute,3,7.7,
CFA12,CFA,no,von Frey,13,M,contra,pre,acute,1,20.8,26.16666667
CFA12,CFA,no,von Frey,13,M,contra,pre,acute,2,21.6,
CFA12,CFA,no,von Frey,13,M,contra,pre,acute,3,36.1,
CFA12,CFA,no,von Frey,13,M,contra,day1,acute,1,54.3,46.03333333
CFA12,CFA,no,von Frey,13,M,contra,day1,acute,2,44.8,
CFA12,CFA,no,von Frey,13,M,contra,day1,acute,3,39,
CFA12,CFA,no,von Frey,13,M,contra,day3,acute,1,38.3,31
CFA12,CFA,no,von Frey,13,M,contra,day3,acute,2,28.7,
CFA12,CFA,no,von Frey,13,M,contra,day3,acute,3,26,
CFA12,CFA,no,von Frey,13,M,ipisi,pre,acute,1,54.1,42.53333333
CFA12,CFA,no,von Frey,13,M,ipisi,pre,acute,2,42.2,
CFA12,CFA,no,von Frey,13,M,ipisi,pre,acute,3,31.3,
CFA12,CFA,no,von Frey,13,M,ipisi,day1,acute,1,11.5,11.63333333
CFA12,CFA,no,von Frey,13,M,ipisi,day1,acute,2,9.7,
CFA12,CFA,no,von Frey,13,M,ipisi,day1,acute,3,13.7,
CFA12,CFA,no,von Frey,13,M,ipisi,day3,acute,1,2.7,6.566666667
CFA12,CFA,no,von Frey,13,M,ipisi,day3,acute,2,10.8,
CFA12,CFA,no,von Frey,13,M,ipisi,day3,acute,3,6.2,
CFA12,CFA,no,Hargreaves,13,M,contra,pre,acute,1,13.1,11.4
CFA12,CFA,no,Hargreaves,13,M,contra,pre,acute,2,11.3,
CFA12,CFA,no,Hargreaves,13,M,contra,pre,acute,3,9.8,
CFA12,CFA,no,Hargreaves,13,M,contra,day1,acute,1,13.2,10.36666667
CFA12,CFA,no,Hargreaves,13,M,contra,day1,acute,2,9,
CFA12,CFA,no,Hargreaves,13,M,contra,day1,acute,3,8.9,
CFA12,CFA,no,Hargreaves,13,M,contra,day3,acute,1,8.4,10.2
CFA12,CFA,no,Hargreaves,13,M,contra,day3,acute,2,12,
CFA12,CFA,no,Hargreaves,13,M,contra,day3,acute,3,10.2,
CFA12,CFA,no,Hargreaves,13,M,ipisi,pre,acute,1,15.1,14.9
CFA12,CFA,no,Hargreaves,13,M,ipisi,pre,acute,2,16.8,
CFA12,CFA,no,Hargreaves,13,M,ipisi,pre,acute,3,12.8,
CFA12,CFA,no,Hargreaves,13,M,ipisi,day1,acute,1,5.3,7.6
CFA12,CFA,no,Hargreaves,13,M,ipisi,day1,acute,2,8.8,
CFA12,CFA,no,Hargreaves,13,M,ipisi,day1,acute,3,8.7,
CFA12,CFA,no,Hargreaves,13,M,ipisi,day3,acute,1,8.2,8.2
CFA12,CFA,no,Hargreaves,13,M,ipisi,day3,acute,2,8.3,
CFA12,CFA,no,Hargreaves,13,M,ipisi,day3,acute,3,8.1,
CFA13,CFA,no,von Frey,13,M,contra,pre,acute,1,32.3,38.7
CFA13,CFA,no,von Frey,13,M,contra,pre,acute,2,48.4,
CFA13,CFA,no,von Frey,13,M,contra,pre,acute,3,35.4,
CFA13,CFA,no,von Frey,13,M,contra,day1,acute,1,24.3,40.13333333
CFA13,CFA,no,von Frey,13,M,contra,day1,acute,2,27.6,
CFA13,CFA,no,von Frey,13,M,contra,day1,acute,3,68.5,
CFA13,CFA,no,von Frey,13,M,contra,day3,acute,1,49,37.7
CFA13,CFA,no,von Frey,13,M,contra,day3,acute,2,38.2,
CFA13,CFA,no,von Frey,13,M,contra,day3,acute,3,25.9,
CFA13,CFA,no,von Frey,13,M,ipisi,pre,acute,1,47.1,31.36666667
CFA13,CFA,no,von Frey,13,M,ipisi,pre,acute,2,30,
CFA13,CFA,no,von Frey,13,M,ipisi,pre,acute,3,17,
CFA13,CFA,no,von Frey,13,M,ipisi,day1,acute,1,7.3,14.33333333
CFA13,CFA,no,von Frey,13,M,ipisi,day1,acute,2,10.4,
CFA13,CFA,no,von Frey,13,M,ipisi,day1,acute,3,25.3,
CFA13,CFA,no,von Frey,13,M,ipisi,day3,acute,1,10.3,6.233333333
CFA13,CFA,no,von Frey,13,M,ipisi,day3,acute,2,8.3,
CFA13,CFA,no,von Frey,13,M,ipisi,day3,acute,3,0.1,
CFA13,CFA,no,Hargreaves,13,M,contra,pre,acute,1,12.2,9
CFA13,CFA,no,Hargreaves,13,M,contra,pre,acute,2,8.1,
CFA13,CFA,no,Hargreaves,13,M,contra,pre,acute,3,6.7,
CFA13,CFA,no,Hargreaves,13,M,contra,day1,acute,1,7.1,8.8
CFA13,CFA,no,Hargreaves,13,M,contra,day1,acute,2,11.9,
CFA13,CFA,no,Hargreaves,13,M,contra,day1,acute,3,7.4,
CFA13,CFA,no,Hargreaves,13,M,contra,day3,acute,1,5.6,11.03333333
CFA13,CFA,no,Hargreaves,13,M,contra,day3,acute,2,8,
CFA13,CFA,no,Hargreaves,13,M,contra,day3,acute,3,19.5,
CFA13,CFA,no,Hargreaves,13,M,ipisi,pre,acute,1,17.1,10.86666667
CFA13,CFA,no,Hargreaves,13,M,ipisi,pre,acute,2,8.9,
CFA13,CFA,no,Hargreaves,13,M,ipisi,pre,acute,3,6.6,
CFA13,CFA,no,Hargreaves,13,M,ipisi,day1,acute,1,8.5,5
CFA13,CFA,no,Hargreaves,13,M,ipisi,day1,acute,2,3.1,
CFA13,CFA,no,Hargreaves,13,M,ipisi,day1,acute,3,3.4,
CFA13,CFA,no,Hargreaves,13,M,ipisi,day3,acute,1,2.9,6.166666667
CFA13,CFA,no,Hargreaves,13,M,ipisi,day3,acute,2,6.9,
CFA13,CFA,no,Hargreaves,13,M,ipisi,day3,acute,3,8.7,
CFA14,CFA,no,von Frey,13,F,contra,pre,acute,1,17.9,22.36666667
CFA14,CFA,no,von Frey,13,F,contra,pre,acute,2,28.1,
CFA14,CFA,no,von Frey,13,F,contra,pre,acute,3,21.1,
CFA14,CFA,no,von Frey,13,F,contra,day1,acute,1,60.1,46.33333333
CFA14,CFA,no,von Frey,13,F,contra,day1,acute,2,57.1,
CFA14,CFA,no,von Frey,13,F,contra,day1,acute,3,21.8,
CFA14,CFA,no,von Frey,13,F,contra,day3,acute,1,44.4,34.86666667
CFA14,CFA,no,von Frey,13,F,contra,day3,acute,2,30.8,
CFA14,CFA,no,von Frey,13,F,contra,day3,acute,3,29.4,
CFA14,CFA,no,von Frey,13,F,ipisi,pre,acute,1,51.4,34.86666667
CFA14,CFA,no,von Frey,13,F,ipisi,pre,acute,2,27.9,
CFA14,CFA,no,von Frey,13,F,ipisi,pre,acute,3,25.3,
CFA14,CFA,no,von Frey,13,F,ipisi,day1,acute,1,8.3,12.36666667
CFA14,CFA,no,von Frey,13,F,ipisi,day1,acute,2,6.7,
CFA14,CFA,no,von Frey,13,F,ipisi,day1,acute,3,22.1,
CFA14,CFA,no,von Frey,13,F,ipisi,day3,acute,1,3.5,8.366666667
CFA14,CFA,no,von Frey,13,F,ipisi,day3,acute,2,11.6,
CFA14,CFA,no,von Frey,13,F,ipisi,day3,acute,3,10,
CFA14,CFA,no,Hargreaves,13,F,contra,pre,acute,1,8.4,9.366666667
CFA14,CFA,no,Hargreaves,13,F,contra,pre,acute,2,8.8,
CFA14,CFA,no,Hargreaves,13,F,contra,pre,acute,3,10.9,
CFA14,CFA,no,Hargreaves,13,F,contra,day1,acute,1,14.2,12.5
CFA14,CFA,no,Hargreaves,13,F,contra,day1,acute,2,9.8,
CFA14,CFA,no,Hargreaves,13,F,contra,day1,acute,3,13.5,
CFA14,CFA,no,Hargreaves,13,F,contra,day3,acute,1,8.6,9.466666667
CFA14,CFA,no,Hargreaves,13,F,contra,day3,acute,2,8.8,
CFA14,CFA,no,Hargreaves,13,F,contra,day3,acute,3,11,
CFA14,CFA,no,Hargreaves,13,F,ipisi,pre,acute,1,8.6,8.766666667
CFA14,CFA,no,Hargreaves,13,F,ipisi,pre,acute,2,10.3,
CFA14,CFA,no,Hargreaves,13,F,ipisi,pre,acute,3,7.4,
CFA14,CFA,no,Hargreaves,13,F,ipisi,day1,acute,1,6,6.133333333
CFA14,CFA,no,Hargreaves,13,F,ipisi,day1,acute,2,7,
CFA14,CFA,no,Hargreaves,13,F,ipisi,day1,acute,3,5.4,
CFA14,CFA,no,Hargreaves,13,F,ipisi,day3,acute,1,8.6,7.066666667
CFA14,CFA,no,Hargreaves,13,F,ipisi,day3,acute,2,6.8,
CFA14,CFA,no,Hargreaves,13,F,ipisi,day3,acute,3,5.8,
CFA15,CFA,no,von Frey,13,F,contra,pre,acute,1,20.6,25.53333333
CFA15,CFA,no,von Frey,13,F,contra,pre,acute,2,16.8,
CFA15,CFA,no,von Frey,13,F,contra,pre,acute,3,39.2,
CFA15,CFA,no,von Frey,13,F,contra,day1,acute,1,20.5,31.73333333
CFA15,CFA,no,von Frey,13,F,contra,day1,acute,2,45.9,
CFA15,CFA,no,von Frey,13,F,contra,day1,acute,3,28.8,
CFA15,CFA,no,von Frey,13,F,contra,day3,acute,1,50.2,43.33333333
CFA15,CFA,no,von Frey,13,F,contra,day3,acute,2,55.5,
CFA15,CFA,no,von Frey,13,F,contra,day3,acute,3,24.3,
CFA15,CFA,no,von Frey,13,F,ipisi,pre,acute,1,55.7,41.83333333
CFA15,CFA,no,von Frey,13,F,ipisi,pre,acute,2,39.1,
CFA15,CFA,no,von Frey,13,F,ipisi,pre,acute,3,30.7,
CFA15,CFA,no,von Frey,13,F,ipisi,day1,acute,1,5.1,10
CFA15,CFA,no,von Frey,13,F,ipisi,day1,acute,2,20.5,
CFA15,CFA,no,von Frey,13,F,ipisi,day1,acute,3,4.4,
CFA15,CFA,no,von Frey,13,F,ipisi,day3,acute,1,0.7,0.833333333
CFA15,CFA,no,von Frey,13,F,ipisi,day3,acute,2,0.8,
CFA15,CFA,no,von Frey,13,F,ipisi,day3,acute,3,1,
CFA15,CFA,no,Hargreaves,13,F,contra,pre,acute,1,10.1,12.4
CFA15,CFA,no,Hargreaves,13,F,contra,pre,acute,2,16.3,
